cell,rep,mode,arm,secs,nfail,nrej,fdp,tpr,tprP,tprA,typeI,det_share
2002,12,poswilcoxon,before,0.1,0,4,0.0,0.4,0.0,0.8,0.044444444444444446,
2002,12,poswilcoxon,after,,0,9,0.0,0.9,1.0,0.8,0.011111111111111112,0.5555555555555556
2002,12,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.05555555555555555,
2002,12,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.03333333333333333,0.5
2002,13,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.03333333333333333,
2002,13,poswilcoxon,after,,0,12,0.16666666666666666,1.0,1.0,1.0,0.05555555555555555,0.5
2002,13,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.011111111111111112,
2002,13,poswilcoxon,after_anch,,0,12,0.16666666666666666,1.0,1.0,1.0,0.044444444444444446,0.5
2002,14,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.08888888888888889,
2002,14,poswilcoxon,after,,0,10,0.0,1.0,1.0,1.0,0.05555555555555555,0.5
2002,14,poswilcoxon,before_anch,0.1,0,6,0.16666666666666666,0.5,0.0,1.0,0.044444444444444446,
2002,14,poswilcoxon,after_anch,,0,11,0.09090909090909091,1.0,1.0,1.0,0.044444444444444446,0.45454545454545453
2002,15,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.08888888888888889,
2002,15,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,1.0,0.08888888888888889,0.5454545454545454
2002,15,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.03333333333333333,
2002,15,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.06666666666666667,0.5
2002,16,poswilcoxon,before,0.1,0,6,0.16666666666666666,0.5,0.0,1.0,0.05555555555555555,
2002,16,poswilcoxon,after,,0,11,0.09090909090909091,1.0,1.0,1.0,0.05555555555555555,0.45454545454545453
2002,16,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.05555555555555555,
2002,16,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.07777777777777778,0.5
2002,17,poswilcoxon,before,0.1,0,6,0.16666666666666666,0.5,0.0,1.0,0.1111111111111111,
2002,17,poswilcoxon,after,,0,12,0.16666666666666666,1.0,1.0,1.0,0.1,0.5
2002,17,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.08888888888888889,
2002,17,poswilcoxon,after_anch,,0,10,0.1,0.9,1.0,0.8,0.07777777777777778,0.6
2002,18,poswilcoxon,before,0.1,0,4,0.0,0.4,0.0,0.8,0.022222222222222223,
2002,18,poswilcoxon,after,,0,9,0.0,0.9,1.0,0.8,0.03333333333333333,0.5555555555555556
2002,18,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.011111111111111112,
2002,18,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.03333333333333333,0.5555555555555556
2002,19,poswilcoxon,before,0.1,0,4,0.25,0.3,0.0,0.6,0.08888888888888889,
2002,19,poswilcoxon,after,,0,11,0.2727272727272727,0.8,1.0,0.6,0.1111111111111111,0.6363636363636364
2002,19,poswilcoxon,before_anch,0.1,0,4,0.25,0.3,0.0,0.6,0.03333333333333333,
2002,19,poswilcoxon,after_anch,,0,11,0.2727272727272727,0.8,1.0,0.6,0.07777777777777778,0.6363636363636364
2003,0,poswilcoxon,before,0.0,0,4,0.0,0.4,,0.4,0.044444444444444446,
2003,0,poswilcoxon,after,,0,2,0.0,0.2,,0.2,0.022222222222222223,0.0
2003,0,poswilcoxon,before_anch,0.0,0,5,0.0,0.5,,0.5,0.05555555555555555,
2003,0,poswilcoxon,after_anch,,0,5,0.0,0.5,,0.5,0.03333333333333333,0.0
2003,1,poswilcoxon,before,0.1,0,6,0.0,0.6,,0.6,0.03333333333333333,
2003,1,poswilcoxon,after,,0,5,0.0,0.5,,0.5,0.08888888888888889,0.0
2003,1,poswilcoxon,before_anch,0.1,0,6,0.0,0.6,,0.6,0.022222222222222223,
2003,1,poswilcoxon,after_anch,,0,6,0.0,0.6,,0.6,0.08888888888888889,0.0
2003,2,poswilcoxon,before,0.1,0,2,0.0,0.2,,0.2,0.03333333333333333,
2003,2,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.08888888888888889,0.0
2003,2,poswilcoxon,before_anch,0.1,0,0,0.0,0.0,,0.0,0.044444444444444446,
2003,2,poswilcoxon,after_anch,,0,0,0.0,0.0,,0.0,0.1,0.0
